data Species.n Quarter Year fleet Age observed model residual stand.residual
catch 1 2 2007 -9 1  4.186796e+006 3.546450e+006 1.659886e-001 2.539736e-001
catch 1 2 2007 -9 2  1.681648e+006 8.167182e+005 7.222356e-001 6.658006e-001
catch 1 2 2007 -9 3  2.547678e+005 1.301027e+005 6.720282e-001 6.195163e-001
catch 1 2 2008 -9 0  2.087187e+006 7.819100e+005 9.818329e-001 6.942607e-001
catch 1 2 2008 -9 1  1.901763e+006 2.336113e+006 -2.057074e-001 -3.147460e-001
catch 1 2 2008 -9 2  1.006626e+006 1.152702e+006 -1.355046e-001 -1.249163e-001
catch 1 2 2008 -9 3  2.609662e+005 4.642651e+004 1.726520e+000 1.591611e+000
catch 1 2 2009 -9 0  2.314117e+005 5.011056e+005 -7.726184e-001 -5.463237e-001
catch 1 2 2009 -9 1  8.163927e+006 4.660094e+006 5.606896e-001 8.578923e-001
catch 1 2 2009 -9 2  5.544250e+005 1.037280e+006 -6.264256e-001 -5.774771e-001
catch 1 2 2009 -9 3  1.373280e+005 1.000338e+005 3.168641e-001 2.921045e-001
catch 1 2 2010 -9 0  3.497032e+005 4.814870e+005 -3.197942e-001 -2.261287e-001
catch 1 2 2010 -9 1  3.105417e+006 3.223834e+006 -3.742344e-002 -5.726034e-002
catch 1 2 2010 -9 2  3.011291e+006 2.362262e+006 2.427491e-001 2.237808e-001
catch 1 2 2010 -9 3  2.157387e+006 1.261246e+005 2.839383e+000 2.617515e+000
catch 1 2 2011 -9 0  4.200039e+005 3.242859e+005 2.586386e-001 1.828851e-001
catch 1 2 2011 -9 1  4.234059e+006 2.692472e+006 4.527015e-001 6.926633e-001
catch 1 2 2011 -9 2  2.917969e+006 1.489616e+006 6.723696e-001 6.198310e-001
catch 1 2 2011 -9 3  9.992951e+005 2.796102e+005 1.273654e+000 1.174131e+000
catch 1 2 2012 -9 0  1.870981e+005 2.516903e+005 -2.965662e-001 -2.097040e-001
catch 1 2 2012 -9 1  3.756225e+006 2.595773e+006 3.695301e-001 5.654056e-001
catch 1 2 2012 -9 2  1.690250e+006 1.583467e+006 6.525967e-002 6.016032e-002
catch 1 2 2012 -9 3  2.810711e+005 2.601178e+005 7.747293e-002 7.141924e-002
catch 1 2 2013 -9 0  4.620286e+005 7.620211e+005 -5.003474e-001 -3.537991e-001
catch 1 2 2013 -9 1  2.176971e+006 1.780562e+006 2.010055e-001 3.075518e-001
catch 1 2 2013 -9 2  7.455776e+005 1.023724e+006 -3.170428e-001 -2.922693e-001
catch 1 2 2013 -9 3  1.444344e+005 1.475341e+005 -2.123390e-002 -1.957469e-002
catch 1 3 1974 -9 0  2.842702e+006 3.295559e+006 -1.478210e-001 -1.406198e-001
catch 1 3 1974 -9 1  1.109130e+007 3.571177e+006 1.133266e+000 8.234690e-001
catch 1 3 1974 -9 2  1.336036e+006 3.329404e+005 1.389499e+000 9.825242e-001
catch 1 3 1974 -9 3  3.453422e+004 3.931490e+004 -1.296529e-001 -9.167847e-002
catch 1 3 1975 -9 0  5.240024e+006 7.728193e+006 -3.885490e-001 -3.696207e-001
catch 1 3 1975 -9 1  4.755878e+006 3.424114e+006 3.285387e-001 2.387272e-001
catch 1 3 1975 -9 2  2.206781e+006 4.029267e+005 1.700536e+000 1.202460e+000
catch 1 3 1975 -9 3  6.618576e+004 4.057806e+004 4.892378e-001 3.459434e-001
catch 1 3 1976 -9 0  7.703416e+006 3.735214e+006 7.238586e-001 6.885957e-001
catch 1 3 1976 -9 1  6.925346e+006 4.252413e+006 4.877016e-001 3.543803e-001
catch 1 3 1976 -9 2  2.676376e+005 2.014023e+005 2.843294e-001 2.010513e-001
catch 1 3 1976 -9 3  8.289407e+003 2.736116e+004 -1.194146e+000 -8.443887e-001
catch 1 3 1977 -9 0  1.585720e+007 6.144579e+006 9.480532e-001 9.018685e-001
catch 1 3 1977 -9 1  1.843468e+006 1.935702e+006 -4.882111e-002 -3.547505e-002
catch 1 3 1977 -9 2  2.200876e+006 2.849836e+005 2.044179e+000 1.445453e+000
catch 1 3 1977 -9 3  3.783551e+004 1.486340e+004 9.343460e-001 6.606824e-001
catch 1 3 1978 -9 0  6.154606e+006 6.981022e+006 -1.259946e-001 -1.198567e-001
catch 1 3 1978 -9 1  4.973568e+006 3.257760e+006 4.230977e-001 3.074369e-001
catch 1 3 1978 -9 2  1.119045e+006 1.918124e+005 1.763713e+000 1.247133e+000
catch 1 3 1978 -9 3  2.994129e+004 3.108513e+004 -3.749096e-002 -2.651012e-002
catch 1 3 1979 -9 0  3.882781e+006 2.232817e+006 5.532876e-001 5.263341e-001
catch 1 3 1979 -9 1  6.399259e+006 4.289263e+006 4.000673e-001 2.907023e-001
catch 1 3 1979 -9 2  3.327812e+005 4.843973e+005 -3.754203e-001 -2.654622e-001
catch 1 3 1979 -9 3  2.596375e+004 3.392360e+004 -2.674097e-001 -1.890872e-001
catch 1 3 1980 -9 0  2.536060e+006 4.087818e+006 -4.773996e-001 -4.541430e-001
catch 1 3 1980 -9 1  3.866612e+006 2.881259e+006 2.941512e-001 2.137401e-001
catch 1 3 1980 -9 2  3.896744e+005 4.296284e+005 -9.760925e-002 -6.902016e-002
catch 1 3 1980 -9 3  8.724471e+003 5.426944e+004 -1.827829e+000 -1.292471e+000
catch 1 3 1981 -9 0  3.742540e+005 6.323173e+005 -5.244567e-001 -4.989076e-001
catch 1 3 1981 -9 1  3.854059e+006 1.437576e+006 9.861684e-001 7.165830e-001
catch 1 3 1981 -9 2  3.197625e+005 1.751848e+005 6.017373e-001 4.254925e-001
catch 1 3 1981 -9 3  9.835418e+003 3.018262e+004 -1.121276e+000 -7.928621e-001
catch 1 3 1982 -9 0  2.530673e+006 3.510961e+005 1.975181e+000 1.878959e+000
catch 1 3 1982 -9 1  4.018395e+005 5.415792e+005 -2.984366e-001 -2.168541e-001
catch 1 3 1982 -9 2  4.691322e+004 2.369222e+005 -1.619432e+000 -1.145112e+000
catch 1 3 1982 -9 3  3.525285e+003 3.914116e+004 -2.407213e+000 -1.702157e+000
catch 1 3 1983 -9 0  1.697718e+006 7.426361e+005 8.268343e-001 7.865548e-001
catch 1 3 1983 -9 1  5.968570e+005 4.134678e+005 3.670980e-001 2.667457e-001
catch 1 3 1983 -9 2  7.271292e+003 7.584113e+004 -2.344707e+000 -1.657958e+000
catch 1 3 1983 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 3 1984 -9 0  4.050950e+005 1.951747e+005 7.302266e-001 6.946534e-001
catch 1 3 1984 -9 1  6.124068e+005 4.436930e+005 3.222638e-001 2.341677e-001
catch 1 3 1984 -9 2  1.064816e+004 5.297362e+004 -1.604407e+000 -1.134487e+000
catch 1 3 1984 -9 3  1.053115e+003 1.329932e+004 -2.535960e+000 -1.793195e+000
catch 1 3 1985 -9 0  8.476031e+004 1.573563e+005 -6.186855e-001 -5.885461e-001
catch 1 3 1985 -9 1  2.158561e+005 1.893251e+005 1.311460e-001 9.529508e-002
catch 1 3 1985 -9 2  1.508191e+005 7.288872e+004 7.271470e-001 5.141706e-001
catch 1 3 1985 -9 3  1.491617e+004 1.250790e+004 1.760860e-001 1.245116e-001
catch 1 3 1986 -9 0  5.809359e+005 4.648851e+005 2.228501e-001 2.119939e-001
catch 1 3 1986 -9 1  5.870953e+004 9.842225e+004 -5.166648e-001 -3.754260e-001
catch 1 3 1986 -9 2  7.401074e+002 2.401864e+004 -3.479790e+000 -2.460583e+000
catch 1 3 1986 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 3 1987 -9 0  2.097879e+005 7.788494e+004 9.908643e-001 9.425941e-001
catch 1 3 1987 -9 1  8.269944e+005 1.912132e+005 1.464409e+000 1.064089e+000
catch 1 3 1987 -9 2  3.462606e+004 1.289430e+004 9.878215e-001 6.984953e-001
catch 1 3 1987 -9 3  3.298033e+004 5.631251e+003 1.767580e+000 1.249867e+000
catch 1 3 1988 -9 0  1.817700e+006 3.836005e+005 1.555726e+000 1.479938e+000
catch 1 3 1988 -9 1  6.374885e+005 1.834640e+005 1.245518e+000 9.050349e-001
catch 1 3 1988 -9 2  1.293839e+005 7.346596e+004 5.659616e-001 4.001953e-001
catch 1 3 1988 -9 3  5.490823e+003 8.209195e+003 -4.021767e-001 -2.843819e-001
catch 1 3 1989 -9 0  4.694577e+005 7.889703e+004 1.783435e+000 1.696554e+000
catch 1 3 1989 -9 1  4.169203e+005 9.376091e+004 1.492147e+000 1.084244e+000
catch 1 3 1989 -9 2  3.478923e+004 1.631021e+004 7.575166e-001 5.356451e-001
catch 1 3 1989 -9 3  1.275150e+004 9.302584e+003 3.153565e-001 2.229907e-001
catch 1 3 1990 -9 0  2.918374e+005 6.126847e+005 -7.416535e-001 -7.055236e-001
catch 1 3 1990 -9 1  6.205018e+004 2.413883e+005 -1.358464e+000 -9.871052e-001
catch 1 3 1990 -9 2  1.941186e+003 4.213575e+004 -3.077597e+000 -2.176190e+000
catch 1 3 1990 -9 3  4.285069e+002 1.105627e+004 -3.250447e+000 -2.298413e+000
catch 1 3 1991 -9 0  2.083522e+005 5.363870e+005 -9.456260e-001 -8.995595e-001
catch 1 3 1991 -9 1  6.456502e+004 2.838630e+005 -1.480819e+000 -1.076013e+000
catch 1 3 1991 -9 2  1.036314e+003 2.968595e+004 -3.355004e+000 -2.372346e+000
catch 1 3 1991 -9 3  9.948645e+001 5.973607e+003 -4.095085e+000 -2.895662e+000
catch 1 3 1992 -9 0  1.279875e+006 6.605867e+005 6.613891e-001 6.291694e-001
catch 1 3 1992 -9 1  1.583952e+006 6.597483e+005 8.758199e-001 6.364001e-001
catch 1 3 1992 -9 2  2.592512e+005 8.471175e+004 1.118543e+000 7.909295e-001
catch 1 3 1992 -9 3  5.821117e+003 1.053514e+004 -5.932242e-001 -4.194729e-001
catch 1 3 1993 -9 0  1.867838e+006 2.099742e+006 -1.170329e-001 -1.113316e-001
catch 1 3 1993 -9 1  1.819506e+006 9.359531e+005 6.647549e-001 4.830332e-001
catch 1 3 1993 -9 2  3.389686e+005 1.161488e+005 1.071035e+000 7.573362e-001
catch 1 3 1993 -9 3  4.396532e+004 1.669477e+004 9.683059e-001 6.846957e-001
catch 1 3 1994 -9 0  8.188748e+005 6.887476e+005 1.730563e-001 1.646258e-001
catch 1 3 1994 -9 1  2.936362e+006 1.020373e+006 1.057003e+000 7.680537e-001
catch 1 3 1994 -9 2  5.598712e+005 1.153967e+005 1.579331e+000 1.116756e+000
catch 1 3 1994 -9 3  2.281294e+004 1.542906e+004 3.910754e-001 2.765321e-001
catch 1 3 1995 -9 0  1.797666e+006 4.017916e+005 1.498311e+000 1.425320e+000
catch 1 3 1995 -9 1  4.488224e+006 1.170238e+006 1.344250e+000 9.767769e-001
catch 1 3 1995 -9 2  5.337855e+005 2.401069e+005 7.989099e-001 5.649146e-001
catch 1 3 1995 -9 3  1.281936e+005 2.991728e+004 1.455105e+000 1.028915e+000
catch 1 3 1996 -9 0  1.670742e+006 5.831833e+005 1.052522e+000 1.001248e+000
catch 1 3 1996 -9 1  2.898153e+005 3.423381e+005 -1.665550e-001 -1.210245e-001
catch 1 3 1996 -9 2  1.135797e+005 1.506902e+005 -2.827209e-001 -1.999139e-001
catch 1 3 1996 -9 3  4.953409e+004 3.261641e+004 4.178455e-001 2.954614e-001
catch 1 3 1997 -9 0  5.962229e+005 3.758356e+005 4.614629e-001 4.389826e-001
catch 1 3 1997 -9 1  7.282405e+005 5.741745e+005 2.376979e-001 1.727193e-001
catch 1 3 1997 -9 2  1.811868e+005 6.406606e+004 1.039614e+000 7.351178e-001
catch 1 3 1997 -9 3  4.666673e+004 3.269508e+004 3.558069e-001 2.515935e-001
catch 1 3 1998 -9 0  1.615982e+006 1.314384e+006 2.065746e-001 1.965113e-001
catch 1 3 1998 -9 1  1.096547e+006 5.742606e+005 6.468379e-001 4.700141e-001
catch 1 3 1998 -9 2  4.895410e+005 9.880926e+004 1.600277e+000 1.131567e+000
catch 1 3 1998 -9 3  2.414934e+005 1.375869e+004 2.865172e+000 2.025982e+000
catch 1 3 1999 -9 0  1.967130e+006 5.356532e+005 1.300844e+000 1.237473e+000
catch 1 3 1999 -9 1  3.351942e+006 8.874301e+005 1.328965e+000 9.656706e-001
catch 1 3 1999 -9 2  6.410590e+005 8.169700e+004 2.060104e+000 1.456714e+000
catch 1 3 1999 -9 3  1.830153e+005 1.509642e+004 2.495112e+000 1.764311e+000
catch 1 3 2000 -9 0  1.093613e+006 7.771492e+005 3.416100e-001 3.249684e-001
catch 1 3 2000 -9 1  2.807143e+006 7.758014e+005 1.286026e+000 9.344695e-001
catch 1 3 2000 -9 2  1.310052e+006 1.863632e+005 1.950124e+000 1.378946e+000
catch 1 3 2000 -9 3  1.764179e+005 1.922372e+004 2.216711e+000 1.567451e+000
catch 1 3 2001 -9 0  1.430172e+005 7.268204e+005 -1.625715e+000 -1.546518e+000
catch 1 3 2001 -9 1  5.315876e+005 7.488405e+005 -3.426581e-001 -2.489868e-001
catch 1 3 2001 -9 2  5.970899e+004 9.528124e+004 -4.673505e-001 -3.304667e-001
catch 1 3 2001 -9 3  1.341756e+004 2.457313e+004 -6.050895e-001 -4.278629e-001
catch 1 3 2002 -9 0  1.182692e+006 9.949931e+005 1.728130e-001 1.643944e-001
catch 1 3 2002 -9 1  1.199165e+006 6.460998e+005 6.184268e-001 4.493696e-001
catch 1 3 2002 -9 2  2.968999e+005 7.752212e+004 1.342832e+000 9.495256e-001
catch 1 3 2002 -9 3  6.571838e+004 1.116822e+004 1.772307e+000 1.253210e+000
catch 1 3 2003 -9 0  7.132288e+005 1.038037e+006 -3.752844e-001 -3.570023e-001
catch 1 3 2003 -9 1  3.982388e+004 8.026923e+005 -3.003505e+000 -2.182447e+000
catch 1 3 2003 -9 2  2.977379e+004 8.065109e+004 -9.965039e-001 -7.046347e-001
catch 1 3 2003 -9 3  2.642724e+004 1.028359e+004 9.438462e-001 6.674001e-001
catch 1 3 2004 -9 0  5.233945e+006 2.856566e+006 6.055451e-001 5.760457e-001
catch 1 3 2004 -9 1  3.099547e+005 1.131145e+006 -1.294560e+000 -9.406704e-001
catch 1 3 2004 -9 2  4.414466e+004 8.375381e+004 -6.404097e-001 -4.528381e-001
catch 1 3 2004 -9 3  1.570659e+004 8.655388e+003 5.958984e-001 4.213638e-001
catch 1 3 2005 -9 0  1.089274e+006 6.730325e+005 4.814730e-001 4.580179e-001
catch 1 3 2005 -9 1  5.408581e+006 1.869354e+006 1.062394e+000 7.719709e-001
catch 1 3 2005 -9 2  2.307033e+005 1.163456e+005 6.845675e-001 4.840623e-001
catch 1 3 2005 -9 3  3.855678e+004 8.344314e+003 1.530552e+000 1.082264e+000
catch 1 3 2006 -9 0  1.767420e+005 1.110186e+006 -1.837592e+000 -1.748073e+000
catch 1 3 2006 -9 1  1.295411e+005 7.037650e+005 -1.692446e+000 -1.229788e+000
catch 1 3 2006 -9 2  1.765847e+005 2.386958e+005 -3.013897e-001 -2.131147e-001
catch 1 3 2006 -9 3  1.093285e+004 1.543659e+004 -3.449684e-001 -2.439295e-001
catch 1 3 2007 -9 0  4.044523e+005 7.780728e+005 -6.542862e-001 -6.224125e-001
catch 1 3 2007 -9 1  3.297237e+005 9.122397e+005 -1.017648e+000 -7.394570e-001
catch 1 3 2007 -9 2  1.967483e+004 7.408953e+004 -1.325934e+000 -9.375769e-001
catch 1 3 2007 -9 3  2.096368e+004 2.583135e+004 -2.087976e-001 -1.476422e-001
catch 1 3 2008 -9 0  8.937852e+005 1.361651e+006 -4.209879e-001 -4.004793e-001
catch 1 3 2008 -9 1  1.317740e+005 6.524381e+005 -1.599628e+000 -1.162343e+000
catch 1 3 2008 -9 2  4.169166e+004 1.330075e+005 -1.160104e+000 -8.203175e-001
catch 1 3 2008 -9 3  2.185832e+004 1.216330e+004 5.861587e-001 4.144768e-001
catch 1 3 2009 -9 0  1.683623e+005 8.525036e+005 -1.622059e+000 -1.543040e+000
catch 1 3 2009 -9 1  3.385107e+006 1.352912e+006 9.171260e-001 6.664144e-001
catch 1 3 2009 -9 2  5.195155e+005 1.346471e+005 1.350240e+000 9.547636e-001
catch 1 3 2009 -9 3  8.896735e+004 3.007491e+004 1.084578e+000 7.669125e-001
catch 1 3 2010 -9 0  2.984721e+005 7.843418e+005 -9.661684e-001 -9.191013e-001
catch 1 3 2010 -9 1  2.412405e+006 9.305969e+005 9.525532e-001 6.921570e-001
catch 1 3 2010 -9 2  6.832636e+005 3.127203e+005 7.815713e-001 5.526544e-001
catch 1 3 2010 -9 3  9.060303e+004 3.904577e+004 8.417532e-001 5.952094e-001
catch 1 3 2011 -9 0  5.732017e+004 5.275368e+005 -2.219566e+000 -2.111439e+000
catch 1 3 2011 -9 1  2.502465e+005 7.774294e+005 -1.133546e+000 -8.236727e-001
catch 1 3 2011 -9 2  9.583430e+004 2.076789e+005 -7.733725e-001 -5.468570e-001
catch 1 3 2011 -9 3  4.226576e+004 9.225082e+004 -7.805339e-001 -5.519208e-001
catch 1 3 2012 -9 0  7.824030e+004 4.118197e+005 -1.660801e+000 -1.579894e+000
catch 1 3 2012 -9 1  4.637433e+005 7.013622e+005 -4.136932e-001 -3.006033e-001
catch 1 3 2012 -9 2  8.691001e+004 1.732928e+005 -6.901096e-001 -4.879812e-001
catch 1 3 2012 -9 3  3.015657e+004 6.444053e+004 -7.593399e-001 -5.369344e-001
catch 1 3 2013 -9 0  1.936784e+005 1.312570e+006 -1.913543e+000 -1.820324e+000
catch 1 3 2013 -9 1  1.553694e+003 4.491012e+005 -5.666613e+000 -4.117551e+000
catch 1 3 2013 -9 2  2.446721e+003 8.526145e+004 -3.550974e+000 -2.510918e+000
catch 1 3 2013 -9 3  4.794058e+003 2.659971e+004 -1.713523e+000 -1.211644e+000
catch 1 4 1974 -9 0  1.302331e+006 1.302285e+006 3.541448e-005 3.541446e-004
catch 1 4 1974 -9 1  2.511315e+006 2.511456e+006 -5.599287e-005 -5.599284e-004
catch 1 4 1974 -9 2  3.591170e+005 3.579235e+005 3.329087e-003 3.329086e-002
catch 1 4 1974 -9 3  1.482161e+004 1.487140e+004 -3.353660e-003 -3.353659e-002
catch 1 4 1975 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1975 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1975 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1975 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1976 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1976 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1976 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1976 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1977 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1977 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1977 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1977 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1978 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1978 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1978 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1978 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1979 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1979 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1979 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1979 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1980 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1980 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1980 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1980 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1981 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1981 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1981 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1981 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1982 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1982 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1982 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1982 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1983 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1983 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1983 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1983 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1984 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1984 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1984 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1984 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1985 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1985 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1985 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1985 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1986 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1986 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1986 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1986 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1987 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1987 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1987 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1987 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1988 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1988 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1988 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1988 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1989 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1989 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1989 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1989 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1990 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1990 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1990 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1990 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1991 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1991 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1991 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1991 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1992 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1992 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1992 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1992 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1993 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1993 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1993 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1993 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1994 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1994 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1994 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1994 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1995 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1995 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1995 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1995 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1996 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1996 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1996 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1996 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1997 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1997 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1997 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1997 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1998 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1998 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1998 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1998 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 1999 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 1999 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 1999 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 1999 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 2000 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 2000 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 2000 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 2000 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 2001 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 2001 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 2001 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 2001 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 2002 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 2002 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 2002 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 2002 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 2003 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 2003 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 2003 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 2003 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 2004 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 2004 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 2004 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 2004 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 2005 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 2005 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 2005 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 2005 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 2006 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 2006 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 2006 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 2006 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 2007 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 2007 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 2007 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 2007 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 2008 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 2008 -9 1  -99.9 -99.9 -99.9  -99.9
catch 1 4 2008 -9 2  -99.9 -99.9 -99.9  -99.9
catch 1 4 2008 -9 3  -99.9 -99.9 -99.9  -99.9
catch 1 4 2009 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 4 2009 -9 1  -99.9 -99.9 -99.9  -99.9
